bill_installment,user_num,user_loan_num,loan_rate,reloan_rate,num1,p1,num2,p2
1132,9,4,0.444444444444,1.0,0,0.0,4,0.444444444444
1133,12,8,0.666666666667,0.875,1,0.0833333333333,7,0.583333333333
1134,6,5,0.833333333333,0.8,1,0.166666666667,4,0.666666666667
1135,11,7,0.636363636364,0.714285714286,2,0.181818181818,5,0.454545454545
1136,9,3,0.333333333333,1.0,0,0.0,3,0.333333333333
1137,10,7,0.7,0.571428571429,3,0.3,4,0.4
1138,12,7,0.583333333333,0.571428571429,3,0.25,4,0.333333333333
1139,7,4,0.571428571429,0.75,1,0.142857142857,3,0.428571428571
1140,7,5,0.714285714286,0.2,4,0.571428571429,1,0.142857142857
1141,6,2,0.333333333333,1.0,0,0.0,2,0.333333333333
1142,11,6,0.545454545455,0.666666666667,2,0.181818181818,4,0.363636363636
1143,6,3,0.5,1.0,0,0.0,3,0.5
1144,9,4,0.444444444444,0.75,1,0.111111111111,3,0.333333333333
1145,8,4,0.5,1.0,0,0.0,4,0.5
1146,9,7,0.777777777778,0.571428571429,3,0.333333333333,4,0.444444444444
1147,5,3,0.6,0.666666666667,1,0.2,2,0.4
1148,13,7,0.538461538462,0.714285714286,2,0.153846153846,5,0.384615384615
1149,11,5,0.454545454545,0.8,1,0.0909090909091,4,0.363636363636
1150,11,6,0.545454545455,0.833333333333,1,0.0909090909091,5,0.454545454545
1151,6,2,0.333333333333,1.0,0,0.0,2,0.333333333333
1152,4,2,0.5,1.0,0,0.0,2,0.5
1153,8,3,0.375,1.0,0,0.0,3,0.375
1154,8,5,0.625,0.8,1,0.125,4,0.5
1155,10,4,0.4,1.0,0,0.0,4,0.4
1156,9,6,0.666666666667,0.666666666667,2,0.222222222222,4,0.444444444444
1157,11,6,0.545454545455,1.0,0,0.0,6,0.545454545455
1158,11,3,0.272727272727,1.0,0,0.0,3,0.272727272727
1159,8,2,0.25,1.0,0,0.0,2,0.25
1160,7,3,0.428571428571,1.0,0,0.0,3,0.428571428571
1161,8,5,0.625,0.8,1,0.125,4,0.5
1162,5,2,0.4,1.0,0,0.0,2,0.4
1163,5,3,0.6,1.0,0,0.0,3,0.6
1164,8,3,0.375,1.0,0,0.0,3,0.375
1165,14,9,0.642857142857,0.888888888889,1,0.0714285714286,8,0.571428571429
1166,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1167,6,3,0.5,0.666666666667,1,0.166666666667,2,0.333333333333
1168,9,5,0.555555555556,0.6,2,0.222222222222,3,0.333333333333
1169,11,8,0.727272727273,0.75,2,0.181818181818,6,0.545454545455
1170,5,3,0.6,0.666666666667,1,0.2,2,0.4
1171,12,8,0.666666666667,0.75,2,0.166666666667,6,0.5
1172,8,4,0.5,0.75,1,0.125,3,0.375
1173,9,6,0.666666666667,1.0,0,0.0,6,0.666666666667
1174,5,4,0.8,0.75,1,0.2,3,0.6
1175,7,6,0.857142857143,0.833333333333,1,0.142857142857,5,0.714285714286
1176,9,3,0.333333333333,0.333333333333,2,0.222222222222,1,0.111111111111
1177,8,4,0.5,0.75,1,0.125,3,0.375
1178,9,7,0.777777777778,0.571428571429,3,0.333333333333,4,0.444444444444
1179,11,5,0.454545454545,0.4,3,0.272727272727,2,0.181818181818
1180,6,5,0.833333333333,0.8,1,0.166666666667,4,0.666666666667
1181,7,4,0.571428571429,1.0,0,0.0,4,0.571428571429
1182,10,8,0.8,0.625,3,0.3,5,0.5
1183,9,6,0.666666666667,0.833333333333,1,0.111111111111,5,0.555555555556
1184,9,3,0.333333333333,0.333333333333,2,0.222222222222,1,0.111111111111
1185,6,3,0.5,0.333333333333,2,0.333333333333,1,0.166666666667
1186,9,4,0.444444444444,0.5,2,0.222222222222,2,0.222222222222
1187,5,4,0.8,1.0,0,0.0,4,0.8
1188,5,3,0.6,1.0,0,0.0,3,0.6
1189,12,10,0.833333333333,0.8,2,0.166666666667,8,0.666666666667
1190,6,4,0.666666666667,0.75,1,0.166666666667,3,0.5
1191,8,6,0.75,0.833333333333,1,0.125,5,0.625
1192,5,5,1.0,0.8,1,0.2,4,0.8
1193,8,2,0.25,0.5,1,0.125,1,0.125
1194,4,3,0.75,1.0,0,0.0,3,0.75
1195,11,4,0.363636363636,1.0,0,0.0,4,0.363636363636
1196,7,1,0.142857142857,1.0,0,0.0,1,0.142857142857
1197,3,0,0.0,nan,0,0.0,0,0.0
1198,5,2,0.4,0.0,2,0.4,0,0.0
1199,7,3,0.428571428571,0.333333333333,2,0.285714285714,1,0.142857142857
1200,9,4,0.444444444444,0.75,1,0.111111111111,3,0.333333333333
1201,8,5,0.625,0.6,2,0.25,3,0.375
1202,10,7,0.7,1.0,0,0.0,7,0.7
1203,8,4,0.5,1.0,0,0.0,4,0.5
1204,9,5,0.555555555556,0.8,1,0.111111111111,4,0.444444444444
1205,6,3,0.5,0.666666666667,1,0.166666666667,2,0.333333333333
1206,14,7,0.5,0.714285714286,2,0.142857142857,5,0.357142857143
1207,8,2,0.25,0.5,1,0.125,1,0.125
1208,9,8,0.888888888889,0.75,2,0.222222222222,6,0.666666666667
1209,5,4,0.8,0.5,2,0.4,2,0.4
1210,7,5,0.714285714286,0.4,3,0.428571428571,2,0.285714285714
1211,10,4,0.4,0.75,1,0.1,3,0.3
1212,11,6,0.545454545455,0.833333333333,1,0.0909090909091,5,0.454545454545
1213,8,4,0.5,0.5,2,0.25,2,0.25
1214,15,11,0.733333333333,0.636363636364,4,0.266666666667,7,0.466666666667
1215,8,3,0.375,1.0,0,0.0,3,0.375
1216,10,6,0.6,0.666666666667,2,0.2,4,0.4
1217,8,6,0.75,1.0,0,0.0,6,0.75
1218,10,5,0.5,0.8,1,0.1,4,0.4
1219,11,4,0.363636363636,1.0,0,0.0,4,0.363636363636
1220,4,2,0.5,0.0,2,0.5,0,0.0
1221,3,2,0.666666666667,0.0,2,0.666666666667,0,0.0
1222,7,4,0.571428571429,0.75,1,0.142857142857,3,0.428571428571
1223,6,3,0.5,0.666666666667,1,0.166666666667,2,0.333333333333
1224,10,5,0.5,0.6,2,0.2,3,0.3
1225,9,3,0.333333333333,0.666666666667,1,0.111111111111,2,0.222222222222
1226,5,2,0.4,1.0,0,0.0,2,0.4
1227,6,5,0.833333333333,0.6,2,0.333333333333,3,0.5
1228,4,3,0.75,0.666666666667,1,0.25,2,0.5
1229,6,4,0.666666666667,1.0,0,0.0,4,0.666666666667
1230,8,5,0.625,1.0,0,0.0,5,0.625
1231,8,4,0.5,0.75,1,0.125,3,0.375
1232,7,6,0.857142857143,0.833333333333,1,0.142857142857,5,0.714285714286
1233,6,2,0.333333333333,1.0,0,0.0,2,0.333333333333
1234,7,2,0.285714285714,1.0,0,0.0,2,0.285714285714
1235,6,4,0.666666666667,0.75,1,0.166666666667,3,0.5
1236,2,2,1.0,1.0,0,0.0,2,1.0
1237,4,1,0.25,1.0,0,0.0,1,0.25
1238,8,4,0.5,0.5,2,0.25,2,0.25
1239,6,4,0.666666666667,0.5,2,0.333333333333,2,0.333333333333
1240,6,3,0.5,0.666666666667,1,0.166666666667,2,0.333333333333
1241,1,0,0.0,nan,0,0.0,0,0.0
1242,6,3,0.5,1.0,0,0.0,3,0.5
1243,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1244,4,4,1.0,1.0,0,0.0,4,1.0
1245,4,3,0.75,1.0,0,0.0,3,0.75
1246,8,3,0.375,0.666666666667,1,0.125,2,0.25
1247,4,3,0.75,0.666666666667,1,0.25,2,0.5
1248,10,6,0.6,0.666666666667,2,0.2,4,0.4
1249,11,5,0.454545454545,0.2,4,0.363636363636,1,0.0909090909091
1250,5,4,0.8,0.5,2,0.4,2,0.4
1251,2,1,0.5,1.0,0,0.0,1,0.5
1252,5,4,0.8,1.0,0,0.0,4,0.8
1253,6,4,0.666666666667,0.25,3,0.5,1,0.166666666667
1254,7,4,0.571428571429,0.75,1,0.142857142857,3,0.428571428571
1255,7,5,0.714285714286,0.6,2,0.285714285714,3,0.428571428571
1256,5,1,0.2,0.0,1,0.2,0,0.0
1257,8,7,0.875,0.571428571429,3,0.375,4,0.5
1258,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1259,8,6,0.75,0.833333333333,1,0.125,5,0.625
1260,5,3,0.6,1.0,0,0.0,3,0.6
1261,4,2,0.5,0.5,1,0.25,1,0.25
1262,8,5,0.625,0.6,2,0.25,3,0.375
1263,6,2,0.333333333333,1.0,0,0.0,2,0.333333333333
1264,4,2,0.5,0.5,1,0.25,1,0.25
1265,9,5,0.555555555556,1.0,0,0.0,5,0.555555555556
1266,8,4,0.5,1.0,0,0.0,4,0.5
1267,5,2,0.4,1.0,0,0.0,2,0.4
1268,6,4,0.666666666667,0.75,1,0.166666666667,3,0.5
1269,4,2,0.5,1.0,0,0.0,2,0.5
1270,5,1,0.2,0.0,1,0.2,0,0.0
1271,10,6,0.6,0.833333333333,1,0.1,5,0.5
1272,2,2,1.0,1.0,0,0.0,2,1.0
1273,6,3,0.5,1.0,0,0.0,3,0.5
1274,2,0,0.0,nan,0,0.0,0,0.0
1275,8,5,0.625,0.4,3,0.375,2,0.25
1276,4,1,0.25,1.0,0,0.0,1,0.25
1277,7,5,0.714285714286,0.8,1,0.142857142857,4,0.571428571429
1278,7,7,1.0,0.857142857143,1,0.142857142857,6,0.857142857143
1279,5,3,0.6,0.666666666667,1,0.2,2,0.4
1280,6,3,0.5,1.0,0,0.0,3,0.5
1281,7,4,0.571428571429,0.75,1,0.142857142857,3,0.428571428571
1282,5,3,0.6,0.333333333333,2,0.4,1,0.2
1283,6,3,0.5,0.0,3,0.5,0,0.0
1284,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1285,6,3,0.5,1.0,0,0.0,3,0.5
1286,5,3,0.6,0.666666666667,1,0.2,2,0.4
1287,3,0,0.0,nan,0,0.0,0,0.0
1288,6,2,0.333333333333,1.0,0,0.0,2,0.333333333333
1289,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1290,5,3,0.6,1.0,0,0.0,3,0.6
1291,4,3,0.75,0.666666666667,1,0.25,2,0.5
1292,7,3,0.428571428571,1.0,0,0.0,3,0.428571428571
1293,7,6,0.857142857143,0.5,3,0.428571428571,3,0.428571428571
1294,4,0,0.0,nan,0,0.0,0,0.0
1295,4,2,0.5,0.5,1,0.25,1,0.25
1296,3,2,0.666666666667,0.5,1,0.333333333333,1,0.333333333333
1297,5,4,0.8,0.5,2,0.4,2,0.4
1298,4,2,0.5,0.5,1,0.25,1,0.25
1299,4,3,0.75,1.0,0,0.0,3,0.75
1300,15,12,0.8,0.75,3,0.2,9,0.6
1301,3,0,0.0,nan,0,0.0,0,0.0
1302,8,6,0.75,0.5,3,0.375,3,0.375
1303,5,3,0.6,0.333333333333,2,0.4,1,0.2
1304,8,4,0.5,0.75,1,0.125,3,0.375
1305,8,5,0.625,0.6,2,0.25,3,0.375
1306,3,0,0.0,nan,0,0.0,0,0.0
1307,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1308,7,2,0.285714285714,1.0,0,0.0,2,0.285714285714
1309,5,3,0.6,0.333333333333,2,0.4,1,0.2
1310,7,4,0.571428571429,1.0,0,0.0,4,0.571428571429
1311,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1312,4,2,0.5,1.0,0,0.0,2,0.5
1313,3,0,0.0,nan,0,0.0,0,0.0
1314,3,3,1.0,1.0,0,0.0,3,1.0
1315,2,2,1.0,0.5,1,0.5,1,0.5
1316,6,4,0.666666666667,0.5,2,0.333333333333,2,0.333333333333
1317,5,4,0.8,1.0,0,0.0,4,0.8
1318,9,5,0.555555555556,0.8,1,0.111111111111,4,0.444444444444
1319,5,4,0.8,1.0,0,0.0,4,0.8
1320,7,6,0.857142857143,0.333333333333,4,0.571428571429,2,0.285714285714
1321,7,4,0.571428571429,0.75,1,0.142857142857,3,0.428571428571
1322,6,5,0.833333333333,0.6,2,0.333333333333,3,0.5
1323,3,0,0.0,nan,0,0.0,0,0.0
1324,7,6,0.857142857143,0.666666666667,2,0.285714285714,4,0.571428571429
1325,5,2,0.4,1.0,0,0.0,2,0.4
1326,7,5,0.714285714286,0.8,1,0.142857142857,4,0.571428571429
1327,6,4,0.666666666667,1.0,0,0.0,4,0.666666666667
1328,2,1,0.5,1.0,0,0.0,1,0.5
1329,2,1,0.5,1.0,0,0.0,1,0.5
1330,2,1,0.5,1.0,0,0.0,1,0.5
1331,6,4,0.666666666667,0.5,2,0.333333333333,2,0.333333333333
1332,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1333,8,6,0.75,0.833333333333,1,0.125,5,0.625
1334,6,4,0.666666666667,0.75,1,0.166666666667,3,0.5
1335,1,0,0.0,nan,0,0.0,0,0.0
1336,7,3,0.428571428571,0.666666666667,1,0.142857142857,2,0.285714285714
1337,5,4,0.8,0.5,2,0.4,2,0.4
1338,3,1,0.333333333333,0.0,1,0.333333333333,0,0.0
1339,5,3,0.6,1.0,0,0.0,3,0.6
1340,4,3,0.75,0.333333333333,2,0.5,1,0.25
1341,4,2,0.5,1.0,0,0.0,2,0.5
1342,2,1,0.5,0.0,1,0.5,0,0.0
1343,5,3,0.6,0.333333333333,2,0.4,1,0.2
1344,2,2,1.0,1.0,0,0.0,2,1.0
1345,4,4,1.0,0.75,1,0.25,3,0.75
1346,5,3,0.6,0.666666666667,1,0.2,2,0.4
1347,4,2,0.5,1.0,0,0.0,2,0.5
1348,2,1,0.5,0.0,1,0.5,0,0.0
1349,6,5,0.833333333333,0.6,2,0.333333333333,3,0.5
1350,5,3,0.6,1.0,0,0.0,3,0.6
1351,8,8,1.0,0.875,1,0.125,7,0.875
1352,5,5,1.0,0.8,1,0.2,4,0.8
1353,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1354,9,6,0.666666666667,0.5,3,0.333333333333,3,0.333333333333
1355,8,6,0.75,0.833333333333,1,0.125,5,0.625
1356,7,5,0.714285714286,0.6,2,0.285714285714,3,0.428571428571
1357,2,0,0.0,nan,0,0.0,0,0.0
1358,4,3,0.75,1.0,0,0.0,3,0.75
1359,4,2,0.5,1.0,0,0.0,2,0.5
1360,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1361,2,0,0.0,nan,0,0.0,0,0.0
1362,8,4,0.5,1.0,0,0.0,4,0.5
1363,3,2,0.666666666667,0.0,2,0.666666666667,0,0.0
1364,8,4,0.5,1.0,0,0.0,4,0.5
1365,5,2,0.4,0.0,2,0.4,0,0.0
1366,8,3,0.375,0.666666666667,1,0.125,2,0.25
1367,5,3,0.6,1.0,0,0.0,3,0.6
1368,7,6,0.857142857143,0.666666666667,2,0.285714285714,4,0.571428571429
1369,5,3,0.6,1.0,0,0.0,3,0.6
1370,4,3,0.75,1.0,0,0.0,3,0.75
1371,5,3,0.6,0.666666666667,1,0.2,2,0.4
1372,6,2,0.333333333333,0.5,1,0.166666666667,1,0.166666666667
1373,6,3,0.5,1.0,0,0.0,3,0.5
1374,6,2,0.333333333333,0.5,1,0.166666666667,1,0.166666666667
1375,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1376,5,4,0.8,1.0,0,0.0,4,0.8
1377,3,3,1.0,1.0,0,0.0,3,1.0
1378,7,4,0.571428571429,0.75,1,0.142857142857,3,0.428571428571
1379,2,2,1.0,1.0,0,0.0,2,1.0
1380,4,2,0.5,1.0,0,0.0,2,0.5
1381,4,3,0.75,0.0,3,0.75,0,0.0
1382,3,1,0.333333333333,0.0,1,0.333333333333,0,0.0
1383,4,2,0.5,1.0,0,0.0,2,0.5
1384,2,2,1.0,0.5,1,0.5,1,0.5
1385,5,3,0.6,0.666666666667,1,0.2,2,0.4
1386,5,3,0.6,0.666666666667,1,0.2,2,0.4
1387,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1388,2,2,1.0,1.0,0,0.0,2,1.0
1389,7,4,0.571428571429,0.75,1,0.142857142857,3,0.428571428571
1390,2,1,0.5,0.0,1,0.5,0,0.0
1391,6,5,0.833333333333,0.4,3,0.5,2,0.333333333333
1392,10,3,0.3,1.0,0,0.0,3,0.3
1393,6,2,0.333333333333,0.5,1,0.166666666667,1,0.166666666667
1394,3,0,0.0,nan,0,0.0,0,0.0
1395,7,4,0.571428571429,0.75,1,0.142857142857,3,0.428571428571
1396,6,3,0.5,1.0,0,0.0,3,0.5
1397,2,2,1.0,0.5,1,0.5,1,0.5
1398,1,1,1.0,0.0,1,1.0,0,0.0
1399,5,2,0.4,0.5,1,0.2,1,0.2
1400,5,3,0.6,0.666666666667,1,0.2,2,0.4
1401,4,3,0.75,0.333333333333,2,0.5,1,0.25
1402,6,1,0.166666666667,1.0,0,0.0,1,0.166666666667
1403,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1404,4,2,0.5,1.0,0,0.0,2,0.5
1405,5,4,0.8,0.75,1,0.2,3,0.6
1406,2,1,0.5,0.0,1,0.5,0,0.0
1407,1,0,0.0,nan,0,0.0,0,0.0
1408,2,1,0.5,0.0,1,0.5,0,0.0
1409,3,2,0.666666666667,0.0,2,0.666666666667,0,0.0
1410,1,1,1.0,0.0,1,1.0,0,0.0
1411,3,1,0.333333333333,0.0,1,0.333333333333,0,0.0
1412,6,4,0.666666666667,1.0,0,0.0,4,0.666666666667
1413,2,2,1.0,0.5,1,0.5,1,0.5
1414,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1415,4,3,0.75,1.0,0,0.0,3,0.75
1416,4,3,0.75,0.333333333333,2,0.5,1,0.25
1417,5,3,0.6,1.0,0,0.0,3,0.6
1418,3,2,0.666666666667,0.0,2,0.666666666667,0,0.0
1419,3,3,1.0,0.666666666667,1,0.333333333333,2,0.666666666667
1420,6,2,0.333333333333,0.5,1,0.166666666667,1,0.166666666667
1421,2,2,1.0,0.5,1,0.5,1,0.5
1422,2,0,0.0,nan,0,0.0,0,0.0
1423,8,3,0.375,0.333333333333,2,0.25,1,0.125
1424,3,0,0.0,nan,0,0.0,0,0.0
1425,4,2,0.5,0.5,1,0.25,1,0.25
1426,5,2,0.4,0.5,1,0.2,1,0.2
1427,4,2,0.5,1.0,0,0.0,2,0.5
1428,1,0,0.0,nan,0,0.0,0,0.0
1429,2,1,0.5,1.0,0,0.0,1,0.5
1430,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1431,1,0,0.0,nan,0,0.0,0,0.0
1432,9,6,0.666666666667,0.666666666667,2,0.222222222222,4,0.444444444444
1433,2,2,1.0,0.0,2,1.0,0,0.0
1434,8,5,0.625,0.6,2,0.25,3,0.375
1435,1,1,1.0,0.0,1,1.0,0,0.0
1436,5,3,0.6,1.0,0,0.0,3,0.6
1437,3,0,0.0,nan,0,0.0,0,0.0
1438,4,4,1.0,1.0,0,0.0,4,1.0
1439,6,4,0.666666666667,0.5,2,0.333333333333,2,0.333333333333
1440,4,4,1.0,0.25,3,0.75,1,0.25
1441,6,3,0.5,0.666666666667,1,0.166666666667,2,0.333333333333
1442,2,1,0.5,1.0,0,0.0,1,0.5
1443,4,3,0.75,0.666666666667,1,0.25,2,0.5
1444,4,2,0.5,0.5,1,0.25,1,0.25
1445,2,2,1.0,0.5,1,0.5,1,0.5
1446,5,3,0.6,0.666666666667,1,0.2,2,0.4
1447,1,1,1.0,0.0,1,1.0,0,0.0
1448,5,2,0.4,0.5,1,0.2,1,0.2
1449,2,2,1.0,0.5,1,0.5,1,0.5
1450,4,3,0.75,1.0,0,0.0,3,0.75
1451,2,0,0.0,nan,0,0.0,0,0.0
1452,4,2,0.5,1.0,0,0.0,2,0.5
1453,2,0,0.0,nan,0,0.0,0,0.0
1454,6,3,0.5,0.666666666667,1,0.166666666667,2,0.333333333333
1455,5,4,0.8,0.5,2,0.4,2,0.4
1456,5,2,0.4,1.0,0,0.0,2,0.4
1457,1,1,1.0,0.0,1,1.0,0,0.0
1458,6,2,0.333333333333,1.0,0,0.0,2,0.333333333333
1459,5,3,0.6,1.0,0,0.0,3,0.6
1460,4,2,0.5,1.0,0,0.0,2,0.5
1461,2,1,0.5,0.0,1,0.5,0,0.0
1462,1,1,1.0,1.0,0,0.0,1,1.0
1463,6,3,0.5,0.666666666667,1,0.166666666667,2,0.333333333333
1464,2,2,1.0,1.0,0,0.0,2,1.0
1465,2,1,0.5,1.0,0,0.0,1,0.5
1466,5,3,0.6,0.666666666667,1,0.2,2,0.4
1467,6,4,0.666666666667,0.75,1,0.166666666667,3,0.5
1468,1,1,1.0,1.0,0,0.0,1,1.0
1469,4,3,0.75,1.0,0,0.0,3,0.75
1470,2,2,1.0,0.5,1,0.5,1,0.5
1471,5,3,0.6,0.666666666667,1,0.2,2,0.4
1472,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1473,2,2,1.0,1.0,0,0.0,2,1.0
1474,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1475,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1476,2,1,0.5,0.0,1,0.5,0,0.0
1477,2,2,1.0,0.5,1,0.5,1,0.5
1478,5,4,0.8,0.75,1,0.2,3,0.6
1480,5,2,0.4,1.0,0,0.0,2,0.4
1481,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1482,8,1,0.125,0.0,1,0.125,0,0.0
1483,4,1,0.25,0.0,1,0.25,0,0.0
1484,3,2,0.666666666667,0.5,1,0.333333333333,1,0.333333333333
1485,2,0,0.0,nan,0,0.0,0,0.0
1486,1,1,1.0,1.0,0,0.0,1,1.0
1487,4,3,0.75,0.666666666667,1,0.25,2,0.5
1488,3,2,0.666666666667,0.5,1,0.333333333333,1,0.333333333333
1489,5,3,0.6,1.0,0,0.0,3,0.6
1490,2,1,0.5,1.0,0,0.0,1,0.5
1491,2,0,0.0,nan,0,0.0,0,0.0
1492,4,3,0.75,0.666666666667,1,0.25,2,0.5
1493,4,2,0.5,1.0,0,0.0,2,0.5
1494,3,3,1.0,0.666666666667,1,0.333333333333,2,0.666666666667
1495,5,2,0.4,1.0,0,0.0,2,0.4
1496,2,2,1.0,0.5,1,0.5,1,0.5
1497,4,3,0.75,1.0,0,0.0,3,0.75
1498,4,1,0.25,0.0,1,0.25,0,0.0
1499,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1500,4,3,0.75,0.666666666667,1,0.25,2,0.5
1501,2,2,1.0,1.0,0,0.0,2,1.0
1502,2,2,1.0,1.0,0,0.0,2,1.0
1503,1,0,0.0,nan,0,0.0,0,0.0
1504,4,3,0.75,1.0,0,0.0,3,0.75
1505,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1506,5,2,0.4,0.5,1,0.2,1,0.2
1508,7,3,0.428571428571,0.666666666667,1,0.142857142857,2,0.285714285714
1509,3,2,0.666666666667,0.5,1,0.333333333333,1,0.333333333333
1510,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1511,5,3,0.6,1.0,0,0.0,3,0.6
1512,5,4,0.8,1.0,0,0.0,4,0.8
1513,5,4,0.8,1.0,0,0.0,4,0.8
1514,2,1,0.5,1.0,0,0.0,1,0.5
1515,2,1,0.5,0.0,1,0.5,0,0.0
1516,7,4,0.571428571429,1.0,0,0.0,4,0.571428571429
1517,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1518,2,1,0.5,1.0,0,0.0,1,0.5
1519,4,2,0.5,1.0,0,0.0,2,0.5
1520,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1521,4,4,1.0,0.75,1,0.25,3,0.75
1522,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1523,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1524,2,2,1.0,1.0,0,0.0,2,1.0
1525,8,1,0.125,1.0,0,0.0,1,0.125
1528,1,1,1.0,1.0,0,0.0,1,1.0
1529,1,1,1.0,0.0,1,1.0,0,0.0
1530,4,2,0.5,0.5,1,0.25,1,0.25
1532,1,1,1.0,0.0,1,1.0,0,0.0
1533,1,1,1.0,1.0,0,0.0,1,1.0
1534,4,2,0.5,1.0,0,0.0,2,0.5
1535,3,2,0.666666666667,0.5,1,0.333333333333,1,0.333333333333
1536,4,2,0.5,1.0,0,0.0,2,0.5
1537,2,1,0.5,0.0,1,0.5,0,0.0
1538,4,3,0.75,0.666666666667,1,0.25,2,0.5
1539,6,2,0.333333333333,1.0,0,0.0,2,0.333333333333
1540,2,0,0.0,nan,0,0.0,0,0.0
1542,3,3,1.0,1.0,0,0.0,3,1.0
1543,3,3,1.0,0.666666666667,1,0.333333333333,2,0.666666666667
1544,5,1,0.2,0.0,1,0.2,0,0.0
1545,3,3,1.0,1.0,0,0.0,3,1.0
1546,7,2,0.285714285714,1.0,0,0.0,2,0.285714285714
1547,1,1,1.0,1.0,0,0.0,1,1.0
1548,6,3,0.5,0.666666666667,1,0.166666666667,2,0.333333333333
1550,1,1,1.0,1.0,0,0.0,1,1.0
1551,4,3,0.75,1.0,0,0.0,3,0.75
1552,5,4,0.8,0.75,1,0.2,3,0.6
1553,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1554,5,3,0.6,0.666666666667,1,0.2,2,0.4
1555,3,0,0.0,nan,0,0.0,0,0.0
1556,1,1,1.0,1.0,0,0.0,1,1.0
1557,4,1,0.25,1.0,0,0.0,1,0.25
1558,2,1,0.5,1.0,0,0.0,1,0.5
1559,3,2,0.666666666667,0.5,1,0.333333333333,1,0.333333333333
1560,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1563,4,3,0.75,1.0,0,0.0,3,0.75
1565,3,0,0.0,nan,0,0.0,0,0.0
1566,3,2,0.666666666667,0.0,2,0.666666666667,0,0.0
1567,3,2,0.666666666667,0.5,1,0.333333333333,1,0.333333333333
1568,4,1,0.25,1.0,0,0.0,1,0.25
1569,3,1,0.333333333333,0.0,1,0.333333333333,0,0.0
1570,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1571,1,1,1.0,1.0,0,0.0,1,1.0
1572,1,0,0.0,nan,0,0.0,0,0.0
1573,5,3,0.6,1.0,0,0.0,3,0.6
1574,3,1,0.333333333333,1.0,0,0.0,1,0.333333333333
1575,3,2,0.666666666667,0.5,1,0.333333333333,1,0.333333333333
1576,4,1,0.25,0.0,1,0.25,0,0.0
1577,2,2,1.0,1.0,0,0.0,2,1.0
1578,2,2,1.0,0.5,1,0.5,1,0.5
1579,2,0,0.0,nan,0,0.0,0,0.0
1580,3,3,1.0,0.666666666667,1,0.333333333333,2,0.666666666667
1581,1,1,1.0,0.0,1,1.0,0,0.0
1582,2,1,0.5,0.0,1,0.5,0,0.0
1583,2,1,0.5,1.0,0,0.0,1,0.5
1584,2,2,1.0,1.0,0,0.0,2,1.0
1585,2,0,0.0,nan,0,0.0,0,0.0
1586,1,1,1.0,1.0,0,0.0,1,1.0
1587,2,0,0.0,nan,0,0.0,0,0.0
1588,1,1,1.0,0.0,1,1.0,0,0.0
1589,1,1,1.0,1.0,0,0.0,1,1.0
1590,3,2,0.666666666667,1.0,0,0.0,2,0.666666666667
1591,1,0,0.0,nan,0,0.0,0,0.0
1592,4,2,0.5,1.0,0,0.0,2,0.5
1593,1,1,1.0,1.0,0,0.0,1,1.0
1594,4,2,0.5,1.0,0,0.0,2,0.5
1595,2,1,0.5,0.0,1,0.5,0,0.0
1596,1,1,1.0,0.0,1,1.0,0,0.0
1597,1,1,1.0,1.0,0,0.0,1,1.0
1598,2,2,1.0,0.0,2,1.0,0,0.0
1599,5,3,0.6,0.333333333333,2,0.4,1,0.2
1600,3,3,1.0,1.0,0,0.0,3,1.0
1601,2,1,0.5,1.0,0,0.0,1,0.5
1602,2,1,0.5,1.0,0,0.0,1,0.5
1603,2,0,0.0,nan,0,0.0,0,0.0
1604,2,0,0.0,nan,0,0.0,0,0.0
1605,3,2,0.666666666667,0.5,1,0.333333333333,1,0.333333333333
